,primary_label,secondary_labels,type,filename,collection,rating,latitude,longitude,scientific_name,common_name,genus,species,inat_taxon_id,class_name
28091,yeofly1,[''],[''],yeofly1/iNat351234.ogg,iNat,0.0,-22.8524,-47.9373,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28092,yeofly1,[''],[''],yeofly1/iNat354335.ogg,iNat,0.0,-26.8039,-65.3194,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28093,yeofly1,[''],[''],yeofly1/iNat355116.ogg,iNat,0.0,-22.3248,-44.5747,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28094,yeofly1,[''],[''],yeofly1/iNat372042.ogg,iNat,0.0,-24.1878,-47.3998,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28095,yeofly1,[''],[''],yeofly1/iNat379829.ogg,iNat,0.0,17.0493,-88.8997,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28096,yeofly1,[''],[''],yeofly1/iNat396701.ogg,iNat,0.0,-23.4034,-46.587,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28097,yeofly1,[''],[''],yeofly1/iNat407187.ogg,iNat,0.0,-23.6063,-46.822,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28098,yeofly1,[''],[''],yeofly1/iNat421422.ogg,iNat,0.0,-27.4762,-58.9875,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28099,yeofly1,[''],[''],yeofly1/iNat502137.ogg,iNat,0.0,-23.6952,-46.9401,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28100,yeofly1,[''],[''],yeofly1/iNat512279.ogg,iNat,0.0,-26.8028,-65.3204,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28101,yeofly1,[''],[''],yeofly1/iNat531323.ogg,iNat,0.0,-23.4539,-46.6375,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28102,yeofly1,[''],[''],yeofly1/iNat53289.ogg,iNat,0.0,-6.0637,-49.9196,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28103,yeofly1,[''],[''],yeofly1/iNat549789.ogg,iNat,0.0,-23.7592,-64.85,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28104,yeofly1,[''],[''],yeofly1/iNat565234.ogg,iNat,0.0,-3.2509,-46.7558,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28105,yeofly1,[''],[''],yeofly1/iNat629481.ogg,iNat,0.0,-23.9378,-46.9633,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28106,yeofly1,[''],[''],yeofly1/iNat69752.ogg,iNat,0.0,15.5683,-87.9967,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28107,yeofly1,[''],[''],yeofly1/iNat725774.ogg,iNat,0.0,17.0903,-89.1417,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28108,yeofly1,[''],[''],yeofly1/iNat729628.ogg,iNat,0.0,-25.4734,-58.7877,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28109,yeofly1,[''],[''],yeofly1/iNat729639.ogg,iNat,0.0,-25.4734,-58.7877,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28110,yeofly1,[''],[''],yeofly1/iNat730250.ogg,iNat,0.0,17.0903,-89.1417,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28111,yeofly1,[''],[''],yeofly1/iNat760891.ogg,iNat,0.0,3.887,-76.3505,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28112,yeofly1,[''],[''],yeofly1/iNat786831.ogg,iNat,0.0,-26.8033,-65.3199,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28113,yeofly1,[''],[''],yeofly1/iNat787488.ogg,iNat,0.0,-19.9863,-43.8141,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28114,yeofly1,[''],[''],yeofly1/iNat804472.ogg,iNat,0.0,-23.6367,-46.9024,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28115,yeofly1,[''],[''],yeofly1/iNat888323.ogg,iNat,0.0,-23.6367,-46.9024,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28116,yeofly1,[''],[''],yeofly1/iNat902149.ogg,iNat,0.0,-29.2804,-59.5939,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28117,yeofly1,[''],[''],yeofly1/iNat954623.ogg,iNat,0.0,-23.7361,-46.4411,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28118,yeofly1,[''],[''],yeofly1/iNat991639.ogg,iNat,0.0,-17.4732,-63.6541,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28119,yeofly1,[''],[''],yeofly1/iNat999817.ogg,iNat,0.0,-26.804,-65.3197,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Tolmomyias,sulphurescens,16567,Aves
28120,yercac1,[''],['call'],yercac1/XC10487.ogg,XC,4.0,9.1334,-79.6501,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28121,yercac1,[''],['call'],yercac1/XC10488.ogg,XC,3.0,9.1334,-79.6501,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28122,yercac1,[''],['song'],yercac1/XC10489.ogg,XC,1.0,9.1334,-79.6501,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28123,yercac1,[''],['song'],yercac1/XC10490.ogg,XC,2.0,9.1334,-79.6501,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28124,yercac1,[''],['song'],yercac1/XC10491.ogg,XC,4.0,9.1334,-79.6501,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28125,yercac1,[''],['song'],yercac1/XC113987.ogg,XC,4.0,4.8,-71.35,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28126,yercac1,[''],['song'],yercac1/XC116112.ogg,XC,4.0,5.1304,-68.3063,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28127,yercac1,[''],['song'],yercac1/XC116113.ogg,XC,4.0,5.1304,-68.3063,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28128,yercac1,[''],"['flight call', 'song']",yercac1/XC118600.ogg,XC,4.0,6.1132,-67.7137,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28129,yercac1,[''],['song'],yercac1/XC118842.ogg,XC,3.0,-9.9826,-50.0151,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28130,yercac1,[''],['song'],yercac1/XC122293.ogg,XC,4.0,-12.7945,-71.3979,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28131,yercac1,[''],['song'],yercac1/XC122351.ogg,XC,3.0,6.1132,-67.7137,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28132,yercac1,[''],['song'],yercac1/XC122352.ogg,XC,3.0,6.1132,-67.7137,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28133,yercac1,[''],['call'],yercac1/XC122607.ogg,XC,5.0,-12.7945,-71.3979,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28134,yercac1,[''],['song'],yercac1/XC123261.ogg,XC,5.0,-12.7945,-71.3979,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28135,yercac1,[''],"['call', 'song']",yercac1/XC123271.ogg,XC,5.0,-12.7945,-71.3979,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28136,yercac1,[''],['call'],yercac1/XC123791.ogg,XC,3.0,-9.9797,-67.7747,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28137,yercac1,[''],"['call', 'song']",yercac1/XC124996.ogg,XC,5.0,-2.1805,-80.0218,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28138,yercac1,[''],['song'],yercac1/XC127210.ogg,XC,5.0,4.1809,-72.9136,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28139,yercac1,[''],['song'],yercac1/XC127211.ogg,XC,4.0,4.1809,-72.9136,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28140,yercac1,[''],['song'],yercac1/XC127212.ogg,XC,4.0,4.1809,-72.9136,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28141,yercac1,[''],['song'],yercac1/XC129007.ogg,XC,4.0,-9.5981,-55.932,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28142,yercac1,[''],"['call', 'song']",yercac1/XC129031.ogg,XC,4.0,-12.0478,-69.6759,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28143,yercac1,[''],['call'],yercac1/XC131127.ogg,XC,4.0,-12.0478,-69.6759,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28144,yercac1,[''],['song'],yercac1/XC131934.ogg,XC,4.0,-12.0478,-69.6759,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28145,yercac1,[''],['song'],yercac1/XC144471.ogg,XC,4.0,-14.315,-38.995,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28146,yercac1,[''],['call'],yercac1/XC144718.ogg,XC,5.0,-10.8954,-68.3632,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28147,yercac1,[''],['call'],yercac1/XC145013.ogg,XC,4.0,-15.355,-38.982,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28148,yercac1,[''],"['call', 'song']",yercac1/XC148184.ogg,XC,4.0,3.9506,-73.9667,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28149,yercac1,[''],['song'],yercac1/XC148325.ogg,XC,4.0,1.8888,-76.2888,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28150,yercac1,[''],"['alarm call', 'call']",yercac1/XC151354.ogg,XC,4.0,-15.355,-38.982,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28151,yercac1,[''],"['alarm call', 'call']",yercac1/XC151360.ogg,XC,3.0,-15.355,-38.982,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28152,yercac1,[''],"['call', 'song', 'displaying']",yercac1/XC155417.ogg,XC,5.0,-12.6938,-69.492,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28153,yercac1,[''],"['call', 'flight call']",yercac1/XC158863.ogg,XC,3.0,-9.8823,-67.9175,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28154,yercac1,[''],['call'],yercac1/XC163764.ogg,XC,4.0,-12.0478,-69.6759,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28155,yercac1,[''],"['call', 'song']",yercac1/XC168441.ogg,XC,5.0,-0.9415,-77.8989,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28156,yercac1,['whtdov'],"['call', 'song']",yercac1/XC169107.ogg,XC,4.5,-4.272,-80.329,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28157,yercac1,[''],['song'],yercac1/XC169112.ogg,XC,5.0,-4.272,-80.329,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28158,yercac1,[''],['call'],yercac1/XC169113.ogg,XC,2.0,-4.272,-80.329,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28159,yercac1,[''],"['call', 'song']",yercac1/XC170252.ogg,XC,4.0,-4.272,-80.329,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28160,yercac1,['bugtan'],"['call', 'song']",yercac1/XC170253.ogg,XC,4.5,-4.272,-80.329,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28161,yercac1,[''],"['call', 'song']",yercac1/XC170553.ogg,XC,4.0,-12.2417,-60.7141,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28162,yercac1,[''],['song'],yercac1/XC174570.ogg,XC,3.0,-15.8628,-56.0792,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28163,yercac1,[''],['song'],yercac1/XC178364.ogg,XC,4.0,-14.8264,-56.4241,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28164,yercac1,[''],['song'],yercac1/XC180585.ogg,XC,4.0,-6.4515,-76.2909,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28165,yercac1,[''],"['call', 'song']",yercac1/XC180586.ogg,XC,4.0,-6.4515,-76.2909,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28166,yercac1,[''],['song'],yercac1/XC180707.ogg,XC,4.0,-6.7394,-76.2311,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28167,yercac1,[''],['song'],yercac1/XC180708.ogg,XC,4.0,-6.7394,-76.2311,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28168,yercac1,[''],['song'],yercac1/XC181079.ogg,XC,4.0,-6.004,-77.2675,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28169,yercac1,[''],['song'],yercac1/XC188757.ogg,XC,3.0,3.5049,-73.7045,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28170,yercac1,[''],['call'],yercac1/XC193652.ogg,XC,3.0,-3.8464,-79.6748,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28171,yercac1,['littin1'],['song'],yercac1/XC195633.ogg,XC,2.5,-14.4259,-67.9167,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28172,yercac1,[''],"['call', 'song']",yercac1/XC197547.ogg,XC,5.0,7.3682,-69.4407,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28173,yercac1,[''],"['call', 'song']",yercac1/XC199036.ogg,XC,5.0,8.9952,-79.5461,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28174,yercac1,[''],['song'],yercac1/XC206727.ogg,XC,5.0,-5.7673,-67.7723,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28175,yercac1,[''],['call'],yercac1/XC208714.ogg,XC,4.0,-0.3445,-76.9941,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28176,yercac1,[''],"['call', 'single note calls']",yercac1/XC212908.ogg,XC,4.0,-2.6834,-60.7501,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28177,yercac1,[''],['song'],yercac1/XC212910.ogg,XC,5.0,2.9501,-60.5167,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28178,yercac1,[''],['song'],yercac1/XC212915.ogg,XC,5.0,0.6834,-51.4834,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28179,yercac1,[''],['call'],yercac1/XC212917.ogg,XC,5.0,-1.2667,-62.2167,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28180,yercac1,[''],['song'],yercac1/XC212918.ogg,XC,4.0,-1.2667,-62.2167,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28181,yercac1,['bkcdon'],"['call', 'song']",yercac1/XC212919.ogg,XC,2.5,-9.5981,-55.932,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28182,yercac1,['yebela1'],"['call', 'song']",yercac1/XC212921.ogg,XC,4.5,0.8926,-52.056,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28183,yercac1,[''],['song'],yercac1/XC213477.ogg,XC,1.0,5.4992,-76.5418,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28184,yercac1,[''],['song'],yercac1/XC213478.ogg,XC,1.0,5.4992,-76.5418,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28185,yercac1,[''],['song'],yercac1/XC213480.ogg,XC,3.0,5.4992,-76.5418,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28186,yercac1,[''],"['call', 'song']",yercac1/XC213481.ogg,XC,3.0,5.5,-76.5469,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28187,yercac1,[''],['song'],yercac1/XC213483.ogg,XC,1.0,5.5,-76.5469,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28188,yercac1,[''],['call'],yercac1/XC216605.ogg,XC,5.0,-1.7874,-77.8326,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28189,yercac1,[''],['song'],yercac1/XC236449.ogg,XC,5.0,-0.5889,-79.3626,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28190,yercac1,[''],['song'],yercac1/XC2393.ogg,XC,4.0,-16.9834,-65.4084,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28191,yercac1,['creoro1'],"['call', 'calls']",yercac1/XC242277.ogg,XC,3.5,-2.55,-77.9,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28192,yercac1,[''],['call'],yercac1/XC242278.ogg,XC,4.0,-2.55,-77.9,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28193,yercac1,[''],"['call', 'calls']",yercac1/XC242279.ogg,XC,4.0,-0.641,-76.461,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28194,yercac1,[''],"['call', 'calls']",yercac1/XC242280.ogg,XC,5.0,-0.526,-76.418,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28195,yercac1,['pirfly1'],"['call', 'song']",yercac1/XC243819.ogg,XC,2.5,4.6741,-72.5743,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28196,yercac1,['greani1'],['call'],yercac1/XC244802.ogg,XC,2.5,5.8334,-74.8667,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28197,yercac1,[''],['call'],yercac1/XC244806.ogg,XC,4.0,5.8334,-74.8667,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28198,yercac1,['grekis'],['call'],yercac1/XC244871.ogg,XC,3.5,5.145,-70.9575,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28199,yercac1,[''],"['call', 'song']",yercac1/XC244872.ogg,XC,4.0,5.145,-70.9575,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28200,yercac1,[''],"['call', 'imitation', 'mimicry call']",yercac1/XC244888.ogg,XC,4.0,5.186,-70.982,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28201,yercac1,['banana'],"['call', 'song']",yercac1/XC244936.ogg,XC,2.5,5.186,-70.982,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28202,yercac1,[''],['call'],yercac1/XC244966.ogg,XC,4.0,5.3131,-71.3681,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28203,yercac1,[''],['call'],yercac1/XC244967.ogg,XC,5.0,5.3131,-71.3681,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28204,yercac1,[''],['song'],yercac1/XC245092.ogg,XC,4.0,2.5828,-72.717,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28205,yercac1,"['pirfly1', 'grekis']","['call', 'song', 'song and call in the communal nest']",yercac1/XC245264.ogg,XC,4.5,5.76,-72.2,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28206,yercac1,"['pirfly1', 'grekis']","['call', 'song', 'song and call in the communal nest']",yercac1/XC245265.ogg,XC,3.5,5.76,-72.2,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28207,yercac1,[''],['song'],yercac1/XC245281.ogg,XC,4.0,5.76,-72.2,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28208,yercac1,[''],['call'],yercac1/XC245342.ogg,XC,4.0,5.78,-72.2,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28209,yercac1,"['pirfly1', 'cargra1']","['call', 'mimicking']",yercac1/XC245378.ogg,XC,4.5,6.28,-71.7,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28210,yercac1,['cargra1'],"['call', 'mimicking']",yercac1/XC245379.ogg,XC,4.5,6.28,-71.7,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28211,yercac1,"['pirfly1', 'cargra1', 'paltan1']","['call', 'mimicking']",yercac1/XC245380.ogg,XC,4.5,6.28,-71.7,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28212,yercac1,"['cargra1', 'grasal4']","['call', 'mimicking']",yercac1/XC245489.ogg,XC,4.5,6.28,-71.7,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28213,yercac1,"['cotfly1', 'pirfly1', 'yebela1', 'cargra1', 'grasal4', 'trokin', 'grekis']","['call', 'mimicking']",yercac1/XC245490.ogg,XC,4.5,6.28,-71.7,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28214,yercac1,"['pirfly1', 'yebela1', 'cargra1', 'paltan1', 'grasal4', 'brtpar1']","['call', 'song']",yercac1/XC245498.ogg,XC,4.5,6.28,-71.7,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28215,yercac1,[''],"['call', 'song']",yercac1/XC245499.ogg,XC,5.0,6.28,-71.7,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28216,yercac1,[''],"['call', 'song']",yercac1/XC246941.ogg,XC,5.0,7.5637,-69.4968,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28217,yercac1,[''],['call'],yercac1/XC250554.ogg,XC,4.0,-4.3,-78.683,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28218,yercac1,[''],['song'],yercac1/XC250555.ogg,XC,4.0,-4.2487,-78.6598,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28219,yercac1,[''],['call'],yercac1/XC253734.ogg,XC,3.0,-16.4456,-51.1201,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28220,yercac1,['grekis'],['song'],yercac1/XC254035.ogg,XC,4.5,4.9864,-72.6057,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28221,yercac1,[''],['song'],yercac1/XC254270.ogg,XC,3.0,8.8211,-70.5013,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28222,yercac1,[''],['call'],yercac1/XC254271.ogg,XC,3.0,7.5637,-69.4968,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28223,yercac1,[''],['song'],yercac1/XC259946.ogg,XC,5.0,-0.398,-76.128,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28224,yercac1,[''],"['call', 'flight call', 'calls', 'flight calls']",yercac1/XC259947.ogg,XC,5.0,-1.035,-77.399,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28225,yercac1,[''],"['call', 'song', 'calls']",yercac1/XC259948.ogg,XC,5.0,-0.498,-76.373,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28226,yercac1,[''],"['call', 'calls']",yercac1/XC259949.ogg,XC,5.0,-0.498,-76.373,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28227,yercac1,[''],"['call', 'calls']",yercac1/XC259950.ogg,XC,5.0,-3.6,-73.15,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28228,yercac1,[''],"['call', 'calls']",yercac1/XC259951.ogg,XC,5.0,-0.472,-76.459,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28229,yercac1,[''],"['call', 'calls']",yercac1/XC259952.ogg,XC,5.0,-0.548,-76.041,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28230,yercac1,[''],"['call', 'calls']",yercac1/XC259953.ogg,XC,5.0,-0.498,-76.373,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28231,yercac1,[''],['call'],yercac1/XC259954.ogg,XC,5.0,-0.523,-76.438,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28232,yercac1,[''],"['call', 'calls']",yercac1/XC259955.ogg,XC,5.0,-0.472,-76.459,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28233,yercac1,['whtdov'],"['call', 'song', 'calls']",yercac1/XC259956.ogg,XC,4.5,-2.159,-80.037,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28234,yercac1,[''],['song'],yercac1/XC259957.ogg,XC,5.0,-2.427,-79.605,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28235,yercac1,['whtdov'],"['call', 'song', 'display song', 'calls']",yercac1/XC259958.ogg,XC,4.5,-2.159,-80.037,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28236,yercac1,[''],"['call', 'calls']",yercac1/XC259959.ogg,XC,5.0,-2.159,-80.037,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28237,yercac1,[''],"['call', 'song', 'calls']",yercac1/XC259960.ogg,XC,5.0,-2.159,-80.037,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28238,yercac1,[''],"['call', 'calls']",yercac1/XC259961.ogg,XC,5.0,-2.427,-79.605,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28239,yercac1,[''],"['call', 'calls']",yercac1/XC264891.ogg,XC,5.0,-2.159,-80.037,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28240,yercac1,[''],['call'],yercac1/XC265942.ogg,XC,0.0,-16.4456,-51.1201,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28241,yercac1,['sobtyr1'],"['call', 'song']",yercac1/XC269786.ogg,XC,4.5,-4.2254,-80.3096,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28242,yercac1,[''],['call'],yercac1/XC275788.ogg,XC,5.0,-2.159,-80.037,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
28243,yercac1,[''],['call'],yercac1/XC282565.ogg,XC,5.0,-2.15,-80.05,Cacicus cela,Yellow-rumped Cacique,Cacicus,cela,10359,Aves
